date,Trust_Raw
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,Don't know
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,No confidence at all
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A lot of confidence
2022-02-21,A lot of confidence
2022-02-21,A lot of confidence
2022-02-21,A fair amount of confidence
2022-02-21,Not very much confidence
2022-02-21,A fair amount of confidence
2022-02-21,Not very much confidence
2022-02-21,Not very much confidence
2022-02-21,Don't know
2022-02-21,A fair amount of confidence
2022-02-21,A lot of confidence
2022-02-21,Not very much confidence
2022-02-21,A lot of confidence
2022-02-21,A fair amount of confidence
2022-02-21,Not very much confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A lot of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A lot of confidence
2022-02-21,A lot of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A lot of confidence
2022-02-21,Not very much confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,Don't know
2022-02-21,Not very much confidence
2022-02-21,No confidence at all
2022-02-21,A fair amount of confidence
2022-02-21,A lot of confidence
2022-02-21,A fair amount of confidence
2022-02-21,Not very much confidence
2022-02-21,Not very much confidence
2022-02-21,A fair amount of confidence
2022-02-21,A lot of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,Not very much confidence
2022-02-21,A lot of confidence
2022-02-21,Not very much confidence
2022-02-21,A fair amount of confidence
2022-02-21,Don't know
2022-02-21,Not very much confidence
2022-02-21,No confidence at all
2022-02-21,A fair amount of confidence
2022-02-21,Not very much confidence
2022-02-21,A fair amount of confidence
2022-02-21,A lot of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A lot of confidence
2022-02-21,A lot of confidence
2022-02-21,Not very much confidence
2022-02-21,A lot of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A lot of confidence
2022-02-21,A lot of confidence
2022-02-21,A fair amount of confidence
2022-02-21,Don't know
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,Not very much confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,No confidence at all
2022-02-21,A fair amount of confidence
2022-02-21,Not very much confidence
2022-02-21,No confidence at all
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,Not very much confidence
2022-02-21,A lot of confidence
2022-02-21,A lot of confidence
2022-02-21,A lot of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A lot of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A lot of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A lot of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,Not very much confidence
2022-02-21,A lot of confidence
2022-02-21,No confidence at all
2022-02-21,A lot of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,No confidence at all
2022-02-21,Not very much confidence
2022-02-21,Not very much confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,Not very much confidence
2022-02-21,A fair amount of confidence
2022-02-21,No confidence at all
2022-02-21,A lot of confidence
2022-02-21,Not very much confidence
2022-02-21,A fair amount of confidence
2022-02-21,A lot of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A lot of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,Don't know
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A lot of confidence
2022-02-21,Don't know
2022-02-21,Don't know
2022-02-21,A fair amount of confidence
2022-02-21,A lot of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,Don't know
2022-02-21,A lot of confidence
2022-02-21,A lot of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,Don't know
2022-02-21,A lot of confidence
2022-02-21,Not very much confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,Not very much confidence
2022-02-21,No confidence at all
2022-02-21,A fair amount of confidence
2022-02-21,No confidence at all
2022-02-21,A fair amount of confidence
2022-02-21,Don't know
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,Don't know
2022-02-21,A fair amount of confidence
2022-02-21,A lot of confidence
2022-02-21,Don't know
2022-02-21,A fair amount of confidence
2022-02-21,Not very much confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,Not very much confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,No confidence at all
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A lot of confidence
2022-02-21,A lot of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A lot of confidence
2022-02-21,Don't know
2022-02-21,A lot of confidence
2022-02-21,Not very much confidence
2022-02-21,A fair amount of confidence
2022-02-21,Not very much confidence
2022-02-21,A fair amount of confidence
2022-02-21,No confidence at all
2022-02-21,A fair amount of confidence
2022-02-21,No confidence at all
2022-02-21,A lot of confidence
2022-02-21,A lot of confidence
2022-02-21,A lot of confidence
2022-02-21,A lot of confidence
2022-02-21,No confidence at all
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A fair amount of confidence
2022-02-21,A lot of confidence
2022-02-21,No confidence at all
2022-02-21,A fair amount of confidence
2022-02-21,A lot of confidence
2022-02-21,A fair amount of confidence
2022-02-21,No confidence at all
2022-02-21,A fair amount of confidence
2022-02-21,A lot of confidence
